rule,variant,rate,parameters,strategy,cec_gamma2,cec_nobequest_gamma2,cec_gamma5,cec_nobequest_gamma5,cec_gamma10,cec_nobequest_gamma10,prob_ruin,median_bequest,p5_bequest,median_retirement_consumption,p5_retirement_consumption,consumption_volatility,median_worst_spending_cut,p90_worst_spending_cut,median_total_real_spending,median_first_year_spending,median_final_year_spending
constant_real,Constant real (4%-rule style),0.07,-,balanced_all_equity,1.420793110147813,1.4138114466974208,0.8801392961289306,0.8753822974232907,0.6346605070375566,0.6323767271211209,0.5521,0.0,0.0,1.681695893648473,0.5264169527891909,0.2990458815054914,0.4510683498787528,0.8016976590136965,50.860580634359835,2.066972167629684,0.8527106011728848
constant_real,Constant real (4%-rule style),0.08,-,balanced_all_equity,1.3543341483999132,1.3531263782414709,0.8281485046059343,0.8235801630183139,0.6132061546866671,0.6109975062665154,0.68234,0.0,0.0,1.6280130629335243,0.5017787993234489,0.40588330583664733,0.6153849176579018,0.8362884781743701,50.77403008104602,2.268468345120911,0.7567484975703305
constant_real,Constant real (4%-rule style),0.09,-,balanced_all_equity,1.2767427665185358,1.2781824851155195,0.7860292329195246,0.7815373842097028,0.5967708818587757,0.5946195026155223,0.78294,0.0,0.0,1.4847515593342853,0.48684719463711174,0.5029620024150626,0.6863333754443873,0.8600760538961912,50.08753410369303,2.469009202927131,0.7032063814539901
constant_real,Constant real (4%-rule style),0.1,-,balanced_all_equity,1.2013241570886992,1.2034406649095044,0.753019271041859,0.7485644346373351,0.5841709234535084,0.5820633766913591,0.85798,0.0,0.0,1.213324437863767,0.4759375798590944,0.5842832891136578,0.728651094346347,0.8770199181143876,49.088649335802344,2.669335752714878,0.6753655778299544
constant_percent,Constant % of portfolio,0.02,-,balanced_all_equity,1.240209464214568,1.2020871338447372,0.9281554683939605,0.9205943238832479,0.7225392242070517,0.7199148345064663,0.0,59.77918728849254,6.023414269551634,1.3276147980564,0.6413285126215109,0.25789780414837116,0.2724595058176228,0.450099460331686,42.80147236743663,1.0680250008587548,1.8155251305206666
constant_percent,Constant % of portfolio,0.025,-,balanced_all_equity,1.327292430165168,1.2869167656396978,0.9717316311863541,0.9638192882771354,0.7434735474608432,0.7407731424276761,0.0,51.27506346626272,5.166529739930174,1.434884532549813,0.6651151965886449,0.2563033932561076,0.29812580509070596,0.4752727358890521,46.10005422403107,1.1673084145535095,1.9025709758528282
constant_percent,Constant % of portfolio,0.03,-,balanced_all_equity,1.4015800709605422,1.3594442934010877,1.0079284051509807,0.9997265793552695,0.7600743297519569,0.7573136615153468,0.0,43.946041714985,4.428049740437132,1.5251123867041332,0.684360051043914,0.25103247188885064,0.3208228593507553,0.4968525884446449,48.77072105927898,1.2670573601402206,1.9446915539852903
constant_percent,Constant % of portfolio,0.035,-,balanced_all_equity,1.464693600809576,1.4212427748254082,1.0378691999822438,1.0294307754535583,0.7731601819200344,0.7703520324680782,0.0,37.63458539508916,3.7921007123005324,1.5994930975946609,0.7001117861355384,0.24411347769792213,0.3416271773734528,0.5191051830423767,50.8827460829213,1.366277785184261,1.949788992793387
constant_percent,Constant % of portfolio,0.04,-,balanced_all_equity,1.5178447388384837,1.4734880813278188,1.0623475104586446,1.0537192458219877,0.783302021994784,0.7804571028406938,0.0,32.20362248126791,3.2448711329714435,1.6601510957966559,0.711832228491345,0.23687939173715852,0.3610153124038952,0.5409815233705797,52.49275829332353,1.4650897325441807,1.9282748447837912
constant_percent,Constant % of portfolio,0.045,-,balanced_all_equity,1.5620077403564667,1.5171252939078115,1.0819700036214253,1.0731940637116937,0.790928533000898,0.7880560016122753,0.0,27.533973059804083,2.774352308028118,1.7082328086743739,0.7205888691088332,0.23027292168217034,0.3802745872977173,0.5618111984044983,53.710073724341086,1.5649759097053648,1.8866611439527143
constant_percent,Constant % of portfolio,0.05,-,balanced_all_equity,1.598009139026744,1.5529554390062639,1.0972311816991736,1.0883460534062108,0.7963799011696697,0.7934876820586567,0.0,23.522089294228962,2.370110647720372,1.7449997540028406,0.7266665818318152,0.22498838534374355,0.3978885570803177,0.582589915298825,54.60224225623235,1.6669869964472224,1.8321355787385383
constant_percent,Constant % of portfolio,0.055,-,balanced_all_equity,1.626578165606708,1.5816841663055146,1.1085552235107168,1.0995962840017277,0.7999373492276316,0.7970323476800508,0.0,20.078071243446452,2.02308773870083,1.7715940227861195,0.729890622806146,0.22153901875741522,0.4176986795683088,0.6025986700894514,55.23682951139973,1.7674394498844324,1.767984698030388
constant_percent,Constant % of portfolio,0.06,-,balanced_all_equity,1.6483765001833466,1.603950435483382,1.1163204153619173,1.1073202954056751,0.8018402933934262,0.7989285468572795,0.0,17.1239260488534,1.7254249378740847,1.788902137788139,0.7307799951239113,0.22028926415179093,0.4375587319785068,0.6228076790398028,55.64216844460559,1.8668788354573373,1.6973452270290008
constant_percent,Constant % of portfolio,0.065,-,balanced_all_equity,1.664016351702514,1.6203439237605075,1.1208736332939762,1.111862457392119,0.8022967773861833,0.7993835690008279,0.0,14.592041691055549,1.4703095865058022,1.7979719808046482,0.7300189692595286,0.22146860548671285,0.45852194486083414,0.6435377759323705,55.823783366433176,1.9663773099971475,1.6244349570117418
constant_percent,Constant % of portfolio,0.07,-,balanced_all_equity,1.67407157071972,1.6314157148827169,1.122538835783224,1.1135443880951272,0.8014901055233941,0.7985800536440126,0.0,12.423849799186293,1.25184027347241,1.8000423624124084,0.7272391710645263,0.22517727946137114,0.4802887441866711,0.6635595100740272,55.86418884971013,2.066972167629684,1.5496773336712701
constant_percent,Constant % of portfolio,0.08,-,balanced_all_equity,1.6795696283720984,1.6396420732218209,1.11841274911817,1.1095263305411665,0.7967220834262576,0.7938298970596956,0.0,8.982610243542343,0.9050973285678815,1.7850225522962373,0.7171363644684867,0.24000817498436372,0.525355384295415,0.7020207506274155,55.5848064862802,2.268468345120911,1.4078461766424653
constant_percent,Constant % of portfolio,0.09,-,balanced_all_equity,1.6688900847785613,1.632455260562399,1.1062054367601186,1.097512704717024,0.7886475237353777,0.7857853434643679,0.0,6.471567797155222,0.6520820302831287,1.750801007472047,0.7029420680446739,0.2635595422761719,0.5702021002002134,0.7388623318161902,55.04184508009783,2.469009202927131,1.2784737902760481
constant_percent,Constant % of portfolio,0.1,-,balanced_all_equity,1.6456571822529662,1.6132764926250864,1.0879439699276532,1.079514991312815,0.7781672169689088,0.7753439199210787,0.0,4.645612898239195,0.4680968793875473,1.7023714994455288,0.6860420570413405,0.29373173212356424,0.6147172110532942,0.771651633368665,54.305208265635315,2.669335752714878,1.1640726513676203
guyton_klinger,Guyton-Klinger guardrails,0.02,-,balanced_all_equity,1.1485154874094325,1.1129992837498086,0.8864174255731528,0.879196995587306,0.6997761429363936,0.6972344570654111,0.00012,67.29564718710944,6.431600766168888,1.2109433799357094,0.6150048675071326,0.19849785976085302,0.10619453084023806,0.29545716887282397,38.08298499147624,1.0608791597332252,1.602472608376164
