bucket,bucket_index,n_paths,strategy,label,cec_crra_gamma2,cec_crra_gamma5,cec_crra_gamma10,prob_ruin,median_retirement_consumption,p5_retirement_consumption,median_wealth_at_retirement
Moderate,1,36693,retdom_domestic_030,"30% domestic equity, from retirement",1.5341773039792446,1.1339470067290705,0.8000105033086549,0.07927942659362822,1.6243768131489524,0.7753337632186328,24.59058591978097
Moderate,1,36693,retdom_domestic_040,"40% domestic equity, from retirement",1.5288490295057255,1.1262267687569305,0.7919809404199962,0.09233368762434252,1.6223610987492765,0.767837056360509,24.59058591978097
Moderate,1,36693,retdom_domestic_050,"50% domestic equity, from retirement",1.520680176091297,1.11440959730666,0.780849409877236,0.10846755511950508,1.6181785546299787,0.7550404234432022,24.59058591978097
Moderate,1,36693,retdom_domestic_060,"60% domestic equity, from retirement",1.509771290998172,1.0992533447859092,0.768265012411472,0.12909819311585316,1.6118127125718673,0.7406556375595978,24.59058591978097
Moderate,1,36693,retdom_domestic_070,"70% domestic equity, from retirement",1.4965212316836365,1.0813431103123337,0.7542818759477407,0.15436186738614996,1.6041451753946343,0.7202570586895073,24.59058591978097
Moderate,1,36693,retdom_domestic_080,"80% domestic equity, from retirement",1.4812432349565436,1.0620272415040484,0.7405912773190583,0.18027961736571008,1.5940156067049072,0.6996557939950034,24.59058591978097
Moderate,1,36693,retdom_domestic_090,"90% domestic equity, from retirement",1.4638022513863629,1.0411860565339282,0.726620368495384,0.20862289810045512,1.581825113718789,0.6759639665496571,24.59058591978097
Moderate,1,36693,retdom_domestic_100,"100% domestic equity, from retirement",1.4441424594981607,1.019278688114254,0.7132632412884432,0.2433979233096231,1.5680271527962648,0.6520492558323313,24.59058591978097
High inflation,2,41953,reteq_equity_000,"0% equity, from retirement",1.1764315978156703,0.8721183381575667,0.6488687502027142,0.5255404857817081,1.2458173625399769,0.5488954317990207,18.339363823550208
High inflation,2,41953,reteq_equity_010,"10% equity, from retirement",1.2010573290158992,0.8919881155043397,0.6596410783508758,0.4538650394489071,1.2739106256497474,0.5652525168919349,18.339363823550208
High inflation,2,41953,reteq_equity_020,"20% equity, from retirement",1.2234308932311608,0.9108739494470377,0.6703863528467997,0.38106929182656785,1.2961766607412295,0.583280696404097,18.339363823550208
High inflation,2,41953,reteq_equity_030,"30% equity, from retirement",1.242505552176267,0.9276601490566964,0.6808330219431178,0.31473315376731104,1.3142054907114038,0.5999782788572281,18.339363823550208
