year,iso,tier,dom_eq,intl_eq,bond,bill,inflation,real_exchange_rate,available,provenance,country
1988,ESP,A,0.09105808751034794,0.1767706346425424,0.08325110142231629,0.06157154196308823,0.04837022956656711,0.7351139110224023,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Spain
1988,FIN,A,0.282604003368665,0.17970343648194276,0.011971886224617645,0.07098524244539584,0.05096374510993007,1.0709110993796889,True,JST/JKKST empirical 1896-2020; inflation 100% empirical,Finland
1988,FRA,A,0.5808053569595202,0.2850824775020613,0.15274701498798393,0.04695695933163324,0.027008152750810588,0.6445532483403089,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,France
1988,GBR,A,0.07444893010498577,0.18289795628872985,0.02996593272280723,0.058219477708382206,0.03759193680196127,0.8132483349776795,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,United Kingdom
1988,ITA,A,0.21758547401670936,0.2559732420851202,0.03905127827094934,0.057780118178727635,0.0511296076099883,0.7617586495374294,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Italy
1988,JPN,A,0.08854205320660613,0.20048393327642366,0.041326678504788994,0.03068876879500748,0.007430982822192345,2.6781096877035626,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Japan
1988,NLD,A,0.3422321005567548,0.31578191265070643,0.054478680315623196,0.04040114239852288,0.0074639744135232,0.9735694130866436,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Netherlands
1988,NOR,A,0.25358389832624884,0.1598553163581471,0.13650677258133115,0.04162679188334084,0.06698484467889165,1.0905443741416894,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Norway
1988,PRT,A,-0.34254846528887406,0.24636130286147062,0.012906333096406541,0.027477408479106513,0.09947267096342172,0.4862559542897274,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Portugal
1988,SWE,A,0.4686925128667878,0.15427950136766344,0.10792979055555363,0.03477923977199593,0.05819672131147535,0.9768401176068892,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Sweden
1988,USA,A,0.14634880388911164,0.1382626490700578,0.03719903819786641,0.039716436576632264,0.03612385321100908,0.6251683739080589,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,United States
1989,AUS,A,0.0961382723715336,0.25923469868010374,0.05497963366487557,0.08591137426817896,0.0755942201288442,0.5259260073636381,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Australia
1989,BEL,A,0.11196686545144141,0.1590447681608782,-0.07379600579581602,0.0540636292587493,0.031057301849902297,1.072479703231996,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Belgium
1989,CHE,A,0.18831499376386462,0.24431818330960486,-0.10883393120953133,0.06328348856908717,0.031592241214886574,1.467495536746893,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Switzerland
1989,DEU,A,0.2792789212212887,0.14678355608871851,-0.011363727718116667,0.03707755286452441,0.027782345039029765,4.068798922053301,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Germany
1989,DNK,A,0.35396089317781043,0.12794596212878395,-0.02469770101173785,0.04601264648321868,0.04772729472417492,1.1383668208971505,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Denmark
1989,ESP,A,0.05466664046070813,0.13218541525632643,0.03215232971269821,0.07115948257031901,0.06792376403447986,0.7771946297655676,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Spain
1989,FIN,A,-0.20747192583484253,0.15953808959927218,0.0010089071156207385,0.06905137335692024,0.06633478531425019,1.1229903855465924,True,JST/JKKST empirical 1896-2020; inflation 100% empirical,Finland
1989,FRA,A,0.26437922887819587,0.14127524258171875,0.019953779470516686,0.05384981609820905,0.03498302207007398,0.6686219886016797,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,France
1989,GBR,A,0.2872601646622832,0.33624993652356405,0.0282447087626454,0.07642140254439656,0.052375951693357736,0.7270462156922042,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,United Kingdom
1989,ITA,A,0.059155288087928026,0.1456804917994503,0.044654526966956265,0.059855120694929376,0.06221719457013575,0.7962307326011201,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Italy
1989,JPN,A,0.18079539968487457,0.40204003573179725,-0.029975243106854288,0.02841369536567928,0.02212855175282824,2.2993376223579873,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Japan
1989,NLD,A,0.26131440037925446,0.17434225167159778,-0.03366725567621187,0.0623866213401969,0.010821588620352873,0.9835509897648193,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Netherlands
1989,NOR,A,0.528190784567619,0.17679692043448791,0.10492973357475988,0.0453783936730634,0.045554422035626985,1.084280640392579,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Norway
1989,PRT,A,0.16952133361709953,0.12923086790275073,-0.004726152391169469,0.01977766303792694,0.12600301475402342,0.5120885443592852,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Portugal
1989,SWE,A,0.19401255037413234,0.1822034649086166,-0.04426925168054119,0.025659098331931807,0.064291247095275,0.9842160960851536,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Sweden
1989,USA,A,0.24627381029083506,0.18912637161191515,0.1330585421348427,0.04515692234149915,0.043718871057000674,0.6247362887682906,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,United States
1990,AUS,A,-0.21042032953293321,-0.09433674659960078,0.10062794326838254,0.06412250859766888,0.07272265806943823,0.4682581529577234,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Australia
1990,BEL,A,-0.22359767393983832,-0.2118780835529822,0.019982877992423376,0.060127867286992265,0.034497848442856194,1.0895165201186003,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Belgium
1990,CHE,A,-0.2345620317817778,-0.2540773682471752,-0.048553116715276734,0.03167971108637002,0.054106218067169864,1.571114242586041,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Switzerland
1990,DEU,A,-0.0942129487005261,-0.201100250927003,-0.012559999575334824,0.05089299665668334,0.026964692401965307,4.040096759351389,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Germany
1990,DNK,A,0.08458200316262232,-0.21823140405071073,0.05200798469147383,0.08039035492797941,0.02641604871288461,1.137233762687834,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Denmark
1990,ESP,A,-0.17352249502528472,-0.22513849237226213,0.06744333842469175,0.07531110742351887,0.06721052885587131,0.7989795681338898,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Spain
1990,FIN,A,-0.345537213602066,-0.19744264459489402,0.05128668486475951,0.06574852760314931,0.0610304727951787,1.1323276641951707,True,JST/JKKST empirical 1896-2020; inflation 100% empirical,Finland
1990,FRA,A,-0.24378995035847906,-0.1892666099118957,0.0035162220980775594,0.06446464723688683,0.031942833802948156,0.6624699941019958,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,France
1990,GBR,A,-0.1550252864097329,-0.2756762877823652,0.011574947790402579,0.06653396775355258,0.069726830485219,0.7946313977379877,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,United Kingdom
1990,ITA,A,-0.3239856804609299,-0.20743040184848172,0.07652649658918387,0.055235210165381465,0.06496272630457933,0.8110469929165475,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Italy
1990,JPN,A,-0.1577976220042807,-0.14476701673089076,-0.04688590387933933,0.04175962295670965,0.03092783987808745,2.152615144647694,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Japan
1990,NLD,A,-0.15209849014575472,-0.19294355954459852,-0.02462259026743474,0.06079217039373375,0.024540931383522535,0.9717526628765432,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Netherlands
1990,NOR,A,-0.11442402928119111,-0.1988417694756005,0.07952295227948869,0.046458802879870253,0.04113033362104601,1.0754915836840364,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Norway
1990,PRT,A,-0.4086881210587151,-0.2509376830284331,0.028773685716161346,0.03088790634207461,0.1339981745039045,0.5541351700566847,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Portugal
1990,SWE,A,-0.3604325845307512,-0.21204630434920158,0.036161672574258175,-0.004981425557683106,0.10480349344978168,1.0110345974218597,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Sweden
1990,USA,A,-0.06820780546519722,-0.10641230039433736,0.004763061268242774,0.03065277642074893,0.049310710498409405,0.5577440340451804,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,United States
1991,AUS,A,0.23519342737640514,0.03886870512255358,0.2580592255709835,0.06522918996725569,0.032227000000000006,0.4588322014373159,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Australia
1991,BEL,A,0.09070354040891027,0.0393102811275563,0.13018422884419611,0.05912496411040635,0.03207839819514935,1.076408536304313,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Belgium
1991,CHE,A,0.11172996618597963,0.04999986173972237,0.02820678687478595,0.016235201002404276,0.058440999999999965,1.5355160618434054,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Switzerland
1991,DEU,A,0.08895859977767606,0.04080595160931577,0.07270140440318107,0.050212113751857856,0.0363620687590307,3.986545452699436,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Germany
1991,DNK,A,0.06835276675826596,0.06575853506724227,0.1705378291624251,0.07133544820156668,0.023951000000000056,1.0988883034016923,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Denmark
1991,ESP,A,-0.004949465525040608,0.00465413436823825,0.1148546268055961,0.06859895868604737,0.05934660003417136,0.8196101610853879,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Spain
1991,FIN,A,-0.22931153086640643,0.19078315672843882,0.09201275481167959,0.0877450797637429,0.041160000000000085,1.0015004721564806,True,JST/JKKST empirical 1896-2020; inflation 100% empirical,Finland
1991,FRA,A,0.12997916677514043,0.03736350674448996,0.13663194528936184,0.06081825391801088,0.032134073240969396,0.6541047681928696,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,France
1991,GBR,A,0.12342989778239466,0.014982721187169812,0.10182748785041684,0.03057072101097469,0.07532649253731338,0.8010234521036826,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,United Kingdom
1991,ITA,A,-0.01231205895164611,0.023696135801572815,0.09376004868145849,0.05866948221499135,0.06299999999999994,0.8178232598943125,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Italy
1991,JPN,A,-0.1820857795067472,-0.02906437288022523,0.12397943498238262,0.04090355882841901,0.03300002013306291,2.3062357995880283,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Japan
1991,NLD,A,0.15121132983266605,0.03915812477465619,0.08982298803382771,0.05961573344322724,0.031333000000000055,0.9567219070512587,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Netherlands
1991,NOR,A,-0.1462876657822535,0.054809255980618365,0.11387724040791936,0.05104701416939483,0.03420682694733923,1.0628394846180325,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Norway
1991,PRT,A,-0.12296710016277235,-0.03323397828236552,0.10448165135367149,0.056886965772817266,0.11400276644964347,0.5938130759339766,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Portugal
1991,SWE,A,-0.006741210966449418,-0.05679401179534649,0.16910871664922467,-0.012453872662202659,0.09321475625823461,1.1003988634656945,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Sweden
1991,USA,A,0.17610081525356946,0.018817790959967384,0.12951360519399668,0.02119680694774395,0.036382011116725455,0.5584661412869844,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,United States
1992,AUS,A,-0.0315482230276829,-0.014929564348989621,0.12103804626918602,0.052275340627038425,0.009859265452269561,0.4544967146995691,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Australia
1992,BEL,A,-0.03741445351483963,-0.06904225703899203,0.1719787723165862,0.06763656971185505,0.02431860099733596,1.1246359631912581,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Belgium
1992,CHE,A,0.1305815162070325,-0.08368400735494042,0.09602167279881657,0.02231890402950598,0.040526585799302905,1.6098817110625219,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Switzerland
1992,DEU,A,-0.06800778001306751,-0.08861926763432992,0.07948797277110553,0.04148273836795591,0.05057910005715471,4.257644759189529,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Germany
1992,DNK,A,-0.08845915570966612,-0.0654219192442338,0.05450808006143104,0.08755480660889225,0.020960963952376677,1.1478721943889056,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Denmark
1992,ESP,A,-0.13224060011911498,0.01729721635726955,-0.023451389647209275,0.06685802961749077,0.05924746466217412,0.7925995986113011,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Spain
1992,FIN,A,0.05266935792121075,0.11802625490145924,0.15668687706386453,0.05040284044843579,0.026019055668677238,0.8763443134772885,True,JST/JKKST empirical 1896-2020; inflation 100% empirical,Finland
1992,FRA,A,0.023412912654434903,-0.07060538690345286,0.05741231099626054,0.07803451445441945,0.02363760462693576,0.6817041503425201,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,France
1992,GBR,A,0.14988442148879555,0.06331415980313237,0.1511078821236551,0.04487226292514168,0.04261548471047538,0.7305758668455399,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,United Kingdom
1992,ITA,A,-0.0660377326809144,0.10594308975482836,0.03819828475145948,0.08791356367678538,0.05079962370649116,0.7278707487802419,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Italy
1992,JPN,A,-0.27316152548490324,-0.10675349170146431,0.09727617036147551,0.029653190212152403,0.016456909103997885,2.5462716296985803,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Japan
1992,NLD,A,0.045938005027873485,-0.082270161405126,0.138933828468641,0.059785182907324375,0.03183646794973116,1.0073521811104036,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Netherlands
1992,NOR,A,-0.06953657471011798,0.02616714339564674,0.1123090629181589,0.061635264238510956,0.023421162693432196,1.0154871764993334,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Norway
1992,PRT,A,-0.18468031711872068,-0.08954855687164265,0.07714827053535744,0.07167922415025507,0.08899890283389977,0.6399181426327463,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Portugal
1992,SWE,A,0.0026207124751296274,0.12936393178511874,0.08795585867363154,0.053868042810412575,0.022898463392588164,0.956443033907401,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Sweden
1992,USA,A,0.12522103089474124,-0.13766993253410897,0.04696622159824715,0.01166079601682335,0.024865919063871367,0.6194584395294558,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,United States
1993,AUS,A,0.3795486053974242,0.3110499554553763,0.2305472042743566,0.031317675680807344,0.01813116603543352,0.4760131157787404,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Australia
1993,BEL,A,0.3098664969223266,0.4004354395609653,0.17061770655480268,0.05267683807050805,0.027475825275091736,1.1107878390610837,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Belgium
1993,CHE,A,0.4596712275598267,0.2841279876313201,0.1440177976628758,0.007812900355777197,0.033177885767831095,1.7124350865906528,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Switzerland
1993,DEU,A,0.40445591080623444,0.34459358048760835,0.09768941882056725,0.029021528281252262,0.044574844224746,4.350056413167219,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Germany
1993,DNK,A,0.020722738748329972,0.43374982366306014,0.2469950422848617,0.090338897506959,0.012578748706254084,1.12314027918577,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Denmark
1993,ESP,A,0.4927998383328047,0.5670463534566286,0.36681949351289167,0.07419110208932511,0.0456860654894935,0.6988488125256588,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Spain
1993,FIN,A,0.8889419917755625,0.39127897293622826,0.3518576108438445,0.03182515234747929,0.021006318745611985,0.8487533734927128,True,JST/JKKST empirical 1896-2020; inflation 100% empirical,Finland
1993,FRA,A,0.33628846863320283,0.38374749499931093,0.3106240989195388,0.06507750909691468,0.02104462771246296,0.6801337185667595,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,France
1993,GBR,A,0.24429255119198334,0.3157969334177815,0.19788144479275904,0.026373933722921183,0.025065002600104025,0.7674980559488339,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,United Kingdom
1993,ITA,A,0.44912448839540664,0.4608853000255875,0.34196120978116795,0.058427608941443054,0.04476275738585489,0.6867204590571468,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Italy
1993,JPN,A,0.11486472557352845,0.16846195879162829,0.1348985327397092,0.017033049593867755,0.013333342463974107,3.0106500241059604,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Japan
1993,NLD,A,0.4353750335316988,0.3692316369821316,0.15933142195461936,0.04162421469993127,0.02584180866348995,1.010458386968594,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Netherlands
1993,NOR,A,0.5582370981383014,0.3872377825975235,0.29788599917829095,0.04056370982970958,0.02271488897970375,1.0007227292081275,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Norway
1993,PRT,A,0.43893097809068493,0.49303253255357715,0.09072946955778649,0.06333318403488386,0.0650009337802373,0.5917838423720306,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Portugal
1993,SWE,A,0.49677634406955407,0.4825607859080192,0.2386360617714669,0.0028369450098169047,0.04653902798232701,0.8881977716458946,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Sweden
1993,USA,A,0.071437537435036,0.298628297293021,0.12600419486758319,0.006367050114751027,0.025214081826831602,0.6643935086135783,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,United States
1994,AUS,A,-0.10506036315003286,-0.030986747509875956,-0.14073391566101467,0.03728579461505932,0.018949330257871377,0.49147854260278634,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Australia
1994,BEL,A,-0.052336698845057206,-0.027617572507264043,-0.055236196451723285,0.032212349796731266,0.023820341403258283,1.1392526915558794,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Belgium
1994,CHE,A,-0.08391733868428852,-0.004017398632783498,-0.03059057186834857,0.026353517737020438,0.008424468043969568,1.7206036085708485,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Switzerland
1994,DEU,A,-0.0953601344347641,-0.010151456925461266,-0.05107777873941388,0.025439755093099814,0.02733485355169596,4.399511978291339,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Germany
1994,DNK,A,0.1821817011760012,-0.01982646405820676,-0.12766592316005387,0.04061456113378714,0.01992038270713925,1.1264401803277437,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Denmark
1994,ESP,A,-0.13290402158205084,0.005946796182096037,-0.1645364545148088,0.029557105634306913,0.04717357988197324,0.6977607880996265,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Spain
1994,FIN,A,0.1643586595193982,-0.10218487398121412,-0.12756283289441228,0.04613408687002574,0.010864681990299774,0.9241566379462136,True,JST/JKKST empirical 1896-2020; inflation 100% empirical,Finland
1994,FRA,A,-0.15708172503366724,0.016472417759164193,-0.1376630693771831,0.039712400588165275,0.016555153292699964,0.6734317750725984,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,France
1994,GBR,A,-0.07774323380986137,0.056338188890117324,-0.12151131218623745,0.031099791124014065,0.0197849025974024,0.7292372546112397,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,United Kingdom
1994,ITA,A,0.052328189475925324,0.035439856433256534,-0.1435644418688542,0.049387260743676276,0.04027420736932297,0.6597024528986694,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Italy
1994,JPN,A,0.05845384387476038,-0.005260757628722912,-0.06837366134205936,0.015277654724630496,0.0065789340305089095,3.001590192196204,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Japan
1994,NLD,A,-0.005021101013537921,-0.020626260795480245,-0.10841960066681744,0.023104447933096184,0.028014953277876842,1.026297279192949,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Netherlands
1994,NOR,A,0.09869790677542589,-0.006580107643736621,-0.1149538947547456,0.026050124880770298,0.013985548266791215,0.996435855469211,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Norway
1994,PRT,A,0.030568644813727897,-0.04018656814936861,-0.10625876707967696,0.05614887712840244,0.051998154130133756,0.6111043975303593,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Portugal
1994,SWE,A,0.04256628749620739,-0.012147880978172987,-0.13481808557010688,0.024906933480010274,0.021953278919223163,0.892179889926034,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Sweden
1994,USA,A,-0.015388112139507193,0.11226928365870426,-0.09468934287063102,0.02489025113596144,0.02088167053364276,0.5990698312810249,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,United States
1995,AUS,A,0.15371860732582254,0.17313742650247121,0.1796716148323838,0.028723982293977324,0.046381823814169554,0.45466259072277626,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Australia
1995,BEL,A,0.11761560786422831,0.06772410696278142,0.17234061869899575,0.032612596022777884,0.014707746925320286,1.153396292186201,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Belgium
1995,CHE,A,0.20870555109691669,0.00032406620019043153,0.1350830223941526,-0.0006029674499548054,0.018113889610287703,1.8407985772696398,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Switzerland
1995,DEU,A,0.050589170081344115,0.0700734024428249,0.1458415457348996,0.026145260972956885,0.01840357432440909,4.4624099818767515,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Germany
1995,DNK,A,-0.008632772955588508,0.054305097178402706,0.17999362619893122,0.03904406277941752,0.020835436636468696,1.1626506224582096,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Denmark
1995,ESP,A,0.10531441365939931,0.030783393853565322,0.19634482640252338,0.04114821710740357,0.04676098578565746,0.7305752816901068,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Spain
1995,FIN,A,-0.07259751352305377,0.07969454326057446,0.2760268340959613,0.02614251288841496,0.009849982767065057,0.9362121624976185,True,JST/JKKST empirical 1896-2020; inflation 100% empirical,Finland
1995,FRA,A,0.0009408912005768322,0.06280560626445353,0.1504731997341895,0.044772521434432555,0.01796481420956031,0.6894561531406006,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,France
1995,GBR,A,0.19837571456840686,0.1519854676088077,0.14518006914119286,0.03578486977523143,0.026564520943189285,0.6845641888367248,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,United Kingdom
1995,ITA,A,-0.05250858052394969,0.09587959585149175,0.15423087456098994,0.05325882168310114,0.05244398682042828,0.6582036438375042,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Italy
1995,JPN,A,-0.1360125533504538,0.23695878543054105,0.15882354003990828,0.013080513592367726,-0.0009336998875701941,2.6812829212649594,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Japan
1995,NLD,A,0.17554150113782874,0.05973068677528559,0.19113747886236676,0.024030938029354187,0.01923190020049015,1.042810626858312,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Netherlands
1995,NOR,A,0.1399853993097968,0.06819429263464016,0.1655205387141283,0.015261071266036819,0.024564053725657065,1.007077003238344,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Norway
1995,PRT,A,-0.08351443966458316,0.07065308735233589,0.20035174246260112,0.05462557725532835,0.041001368613138744,0.624420036488251,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Portugal
1995,SWE,A,0.17651638247747115,0.013330755107257675,0.24105426844428557,0.03390457329752783,0.025337372624621324,0.9450089690341452,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Sweden
1995,USA,A,0.34796093846764276,0.13510980128168115,0.26111851075041614,0.03425063189537414,0.024090909090909163,0.5655400509453935,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,United States
1996,AUS,A,0.11431456088493785,0.11750882387520623,0.12106247668092873,0.04291922292782702,0.026123811720498713,0.5113950248449046,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Australia
1996,BEL,A,0.23384213753694083,0.3115984822799891,0.1136240968581046,0.01125077080039949,0.020617268524303345,1.1092525569475462,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Belgium
1996,CHE,A,0.1733670135111065,0.43954174378161426,0.04253647271648742,0.006820451244941461,0.008124138131747616,1.6258136206371285,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Switzerland
1996,DEU,A,0.20351312274614797,0.31708148675267966,0.0596952578417298,0.017590587263373036,0.014877703427147226,4.280990845657192,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Germany
1996,DNK,A,0.2921487411854178,0.28611732554403235,0.09191967344767837,0.017084207508330618,0.02124582405597808,1.1357480769721968,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Denmark
1996,ESP,A,0.3799129025831669,0.27316094569831506,0.2463348757601096,0.0395054225895326,0.03557259849500749,0.7173850695692073,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Spain
1996,FIN,A,0.4992009457337494,0.2851185916144907,0.1539407451777559,0.02639832833114819,0.005766121789114287,0.9060942846561446,True,JST/JKKST empirical 1896-2020; inflation 100% empirical,Finland
1996,FRA,A,0.2805620140823153,0.2848502008812286,0.15297063744015515,0.017115125349704385,0.019828836508972936,0.6745053519594715,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,France
1996,GBR,A,0.1309529642025058,0.09013502734503742,0.052383525173191225,0.03300469980688647,0.024003084273058306,0.7873346830241577,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,United Kingdom
1996,ITA,A,0.03803454293683406,0.14550011609861402,0.2647078747299014,0.04331991144700087,0.03959012794413552,0.7263731022953047,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Italy
1996,JPN,A,0.16871299658689698,0.3956324082560698,0.07075526960741119,0.0037601135548011033,0.0009345724978062631,2.4392040518110036,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Japan
1996,NLD,A,0.3747327186721874,0.3003551407908558,0.06336974777759674,0.009024107968763628,0.020763520548891412,1.0042326482187154,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Netherlands
1996,NOR,A,0.31782691645589023,0.22858477874190775,0.08191891667963924,0.0241986215328025,0.012596557581973977,1.0254890037583977,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Norway
1996,PRT,A,0.2858226816079745,0.2416088880444398,0.24409559690810956,0.04138277226404252,0.031000990245035887,0.6306191531606322,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Portugal
1996,SWE,A,0.41981683712113993,0.24846908161460912,0.21967867016792297,0.01897813270545834,0.004566210045662045,0.9431686100549258,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Sweden
1996,USA,A,0.20162607362220863,0.19344444705073505,-0.03876378268834535,0.02656147831473521,0.026631158455392878,0.595272420578517,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,United States
1997,AUS,A,0.11169367193373847,0.4840457678275698,0.17149304314579128,0.05054164021338581,0.0022471910112360494,0.4681149915729608,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Australia
1997,BEL,A,0.3297525364562255,0.3657345520664699,0.08310456085821416,0.018984660035150647,0.015030000000000099,1.0878245840057013,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Belgium
1997,CHE,A,0.5438748661722566,0.27315978388721907,0.08318481449187565,0.004786557254658597,0.005188606957549746,1.6851295801626631,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Switzerland
1997,DEU,A,0.38719265915514,0.36048893285585026,0.04967654231602592,0.01640434501253485,0.015186530207989435,4.202385132876765,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Germany
